Environment,Algorithm,Seed,Current Step,Mean Reward,Standard Deviation Reward,Success Rate,Training Time,Mean Episode Length
Acrobot-v1,PPO,7,4,-89.8,15.561490931141527,100.0,3.964130401611328,90.8
Acrobot-v1,PPO,7,5,-338.6,197.85813099289098,40.0,4.9711363315582275,339.0
Acrobot-v1,PPO,7,6,-78.8,4.791659420284375,100.0,6.083239793777466,79.8
Acrobot-v1,PPO,7,7,-85.6,11.740528097151337,100.0,7.123262405395508,86.6
Acrobot-v1,PPO,7,8,-100.4,23.946607275353227,100.0,8.157912969589233,101.4
Acrobot-v1,PPO,7,9,-89.8,14.688771221582831,100.0,9.13905668258667,90.8
Acrobot-v1,PPO,7,10,-190.0,158.40580797432904,80.0,10.235106468200684,190.8
Acrobot-v1,PPO,42,1,-500.0,0.0,0.0,1.0941808223724365,500.0
Acrobot-v1,PPO,42,2,-500.0,0.0,0.0,2.1673755645751953,500.0
Acrobot-v1,PPO,42,3,-500.0,0.0,0.0,3.163930892944336,500.0
Acrobot-v1,PPO,42,4,-500.0,0.0,0.0,4.225463390350342,500.0
Acrobot-v1,PPO,42,5,-500.0,0.0,0.0,5.217916488647461,500.0
Acrobot-v1,PPO,42,6,-500.0,0.0,0.0,6.185412645339966,500.0
Acrobot-v1,PPO,42,7,-500.0,0.0,0.0,7.137609004974365,500.0
Acrobot-v1,PPO,42,8,-421.0,158.0,20.0,8.154027938842773,421.2
Acrobot-v1,PPO,42,9,-500.0,0.0,0.0,9.192196130752563,500.0
Acrobot-v1,PPO,42,10,-500.0,0.0,0.0,10.217710971832275,500.0
Acrobot-v1,PPO,1337,1,-134.0,9.939818911831342,100.0,0.9790010452270508,135.0
Acrobot-v1,PPO,1337,2,-500.0,0.0,0.0,2.0345652103424072,500.0
Acrobot-v1,PPO,1337,3,-500.0,0.0,0.0,3.072619915008545,500.0
Acrobot-v1,PPO,1337,4,-93.2,11.822013364905319,100.0,4.1943254470825195,94.2
Acrobot-v1,PPO,1337,5,-421.0,158.0,20.0,5.194234609603882,421.2
Acrobot-v1,PPO,1337,6,-199.2,155.31310311754126,80.0,6.221226453781128,200.0
Acrobot-v1,PPO,1337,7,-335.0,202.1385663350762,40.0,7.187388896942139,335.4
Acrobot-v1,PPO,1337,8,-500.0,0.0,0.0,8.162817239761353,500.0
Acrobot-v1,PPO,1337,9,-500.0,0.0,0.0,9.166502714157104,500.0
Acrobot-v1,PPO,1337,10,-419.4,161.2,20.0,10.16479229927063,419.6
Acrobot-v1,PPO,12345,1,-500.0,0.0,0.0,1.0383334159851074,500.0
Acrobot-v1,PPO,12345,2,-500.0,0.0,0.0,2.037996292114258,500.0
Acrobot-v1,PPO,12345,3,-500.0,0.0,0.0,3.02821683883667,500.0
Acrobot-v1,PPO,12345,4,-500.0,0.0,0.0,4.02764892578125,500.0
Acrobot-v1,PPO,12345,5,-500.0,0.0,0.0,5.022892236709595,500.0
Acrobot-v1,PPO,12345,6,-290.0,171.6088575802543,60.0,6.001876354217529,290.6
Acrobot-v1,PPO,12345,7,-94.4,7.418894796396563,100.0,6.964614152908325,95.4
Acrobot-v1,PPO,12345,8,-106.8,39.18877390273903,100.0,7.93436336517334,107.8
Acrobot-v1,PPO,12345,9,-93.6,15.02797391533536,100.0,8.916605234146118,94.6
Acrobot-v1,PPO,12345,10,-83.4,12.753038853543888,100.0,9.954182386398315,84.4
Acrobot-v1,PPO,666,1,-500.0,0.0,0.0,1.0004730224609375,500.0
Acrobot-v1,PPO,666,2,-342.2,193.3229422494909,40.0,2.0183939933776855,342.6
Acrobot-v1,PPO,666,3,-282.0,180.78495512624937,60.0,3.017894744873047,282.6
Acrobot-v1,PPO,666,4,-500.0,0.0,0.0,4.014820575714111,500.0
Acrobot-v1,PPO,666,5,-260.8,195.36570835231038,60.0,4.989832639694214,261.4
Acrobot-v1,PPO,666,6,-73.0,1.4142135623730951,100.0,5.964444875717163,74.0
Acrobot-v1,PPO,666,7,-86.0,7.797435475847171,100.0,6.940624713897705,87.0
Acrobot-v1,PPO,666,8,-97.8,22.77191252398445,100.0,7.937025785446167,98.8
Acrobot-v1,PPO,666,9,-415.0,170.0,20.0,8.927419185638428,415.2
Acrobot-v1,PPO,666,10,-254.0,201.4557023268391,60.0,9.864230632781982,254.6
Acrobot-v1,ARS,7,1,-500.0,0.0,0.0,1.2973213195800781,500.0
Acrobot-v1,ARS,7,2,-500.0,0.0,0.0,2.644111156463623,500.0
Acrobot-v1,ARS,7,3,-500.0,0.0,0.0,3.9601633548736572,500.0
Acrobot-v1,ARS,7,4,-500.0,0.0,0.0,5.2897138595581055,500.0
Acrobot-v1,ARS,7,5,-500.0,0.0,0.0,6.5787787437438965,500.0
Acrobot-v1,ARS,7,6,-500.0,0.0,0.0,7.784560203552246,500.0
Acrobot-v1,ARS,7,7,-500.0,0.0,0.0,9.004301071166992,500.0
Acrobot-v1,ARS,7,8,-500.0,0.0,0.0,10.252030849456787,500.0
Acrobot-v1,ARS,7,9,-500.0,0.0,0.0,11.466198682785034,500.0
Acrobot-v1,ARS,7,10,-500.0,0.0,0.0,12.669824838638306,500.0
Acrobot-v1,ARS,42,1,-500.0,0.0,0.0,1.3395180702209473,500.0
Acrobot-v1,ARS,42,2,-500.0,0.0,0.0,2.568420886993408,500.0
Acrobot-v1,ARS,42,3,-500.0,0.0,0.0,3.909656286239624,500.0
Acrobot-v1,ARS,42,4,-500.0,0.0,0.0,5.484206438064575,500.0
Acrobot-v1,ARS,42,5,-500.0,0.0,0.0,6.800663948059082,500.0
Acrobot-v1,ARS,42,6,-500.0,0.0,0.0,8.19912600517273,500.0
Acrobot-v1,ARS,42,7,-500.0,0.0,0.0,9.66135311126709,500.0
Acrobot-v1,ARS,42,8,-500.0,0.0,0.0,10.94843077659607,500.0
Acrobot-v1,ARS,42,9,-500.0,0.0,0.0,12.359575510025024,500.0
Acrobot-v1,ARS,42,10,-500.0,0.0,0.0,13.667784214019775,500.0
Acrobot-v1,ARS,1337,1,-500.0,0.0,0.0,1.298959732055664,500.0
Acrobot-v1,ARS,1337,2,-500.0,0.0,0.0,2.5479729175567627,500.0
Acrobot-v1,ARS,1337,3,-500.0,0.0,0.0,3.7805144786834717,500.0
Acrobot-v1,ARS,1337,4,-500.0,0.0,0.0,4.9603002071380615,500.0
Acrobot-v1,ARS,1337,5,-500.0,0.0,0.0,6.2961037158966064,500.0
Acrobot-v1,ARS,1337,6,-500.0,0.0,0.0,7.5491297245025635,500.0
Acrobot-v1,ARS,1337,7,-500.0,0.0,0.0,8.81142520904541,500.0
Acrobot-v1,ARS,1337,8,-500.0,0.0,0.0,10.047672271728516,500.0
Acrobot-v1,ARS,1337,9,-500.0,0.0,0.0,11.250521659851074,500.0
Acrobot-v1,ARS,1337,10,-500.0,0.0,0.0,12.465988636016846,500.0
Acrobot-v1,ARS,12345,1,-500.0,0.0,0.0,1.1759660243988037,500.0
Acrobot-v1,ARS,12345,2,-500.0,0.0,0.0,2.4093995094299316,500.0
Acrobot-v1,ARS,12345,3,-500.0,0.0,0.0,3.6915388107299805,500.0
Acrobot-v1,ARS,12345,4,-500.0,0.0,0.0,5.022502899169922,500.0
Acrobot-v1,ARS,12345,5,-500.0,0.0,0.0,6.287926435470581,500.0
Acrobot-v1,ARS,12345,6,-500.0,0.0,0.0,7.553863525390625,500.0
Acrobot-v1,ARS,12345,7,-500.0,0.0,0.0,8.816792249679565,500.0
Acrobot-v1,ARS,12345,8,-500.0,0.0,0.0,10.06938123703003,500.0
Acrobot-v1,ARS,12345,9,-500.0,0.0,0.0,11.34768557548523,500.0
Acrobot-v1,ARS,12345,10,-500.0,0.0,0.0,12.616668939590454,500.0
Acrobot-v1,ARS,666,1,-500.0,0.0,0.0,1.281510829925537,500.0
Acrobot-v1,ARS,666,2,-500.0,0.0,0.0,2.5781893730163574,500.0
Acrobot-v1,ARS,666,3,-500.0,0.0,0.0,3.9298367500305176,500.0
Acrobot-v1,ARS,666,4,-500.0,0.0,0.0,5.3391945362091064,500.0
Acrobot-v1,ARS,666,5,-500.0,0.0,0.0,6.797181129455566,500.0
Acrobot-v1,ARS,666,6,-500.0,0.0,0.0,8.2860689163208,500.0
Acrobot-v1,ARS,666,7,-500.0,0.0,0.0,9.577079057693481,500.0
Acrobot-v1,ARS,666,8,-500.0,0.0,0.0,10.860761880874634,500.0
Acrobot-v1,ARS,666,9,-500.0,0.0,0.0,12.162020921707153,500.0
Acrobot-v1,ARS,666,10,-500.0,0.0,0.0,13.481196403503418,500.0
Acrobot-v1,TRPO,7,1,-495.6,7.83836717690617,40.0,0.6896688938140869,496.0
Acrobot-v1,TRPO,7,2,-500.0,0.0,0.0,1.3473711013793945,500.0
Acrobot-v1,TRPO,7,3,-500.0,0.0,0.0,2.0498321056365967,500.0
Acrobot-v1,TRPO,7,4,-500.0,0.0,0.0,2.723053455352783,500.0
Acrobot-v1,TRPO,7,5,-500.0,0.0,0.0,3.473048686981201,500.0
Acrobot-v1,TRPO,7,6,-421.0,158.0,20.0,4.192188501358032,421.2
Acrobot-v1,TRPO,7,7,-500.0,0.0,0.0,4.938036203384399,500.0
Acrobot-v1,TRPO,7,8,-500.0,0.0,0.0,5.686124324798584,500.0
Acrobot-v1,TRPO,7,9,-500.0,0.0,0.0,6.431546449661255,500.0
Acrobot-v1,TRPO,7,10,-500.0,0.0,0.0,7.178894758224487,500.0
Acrobot-v1,TRPO,42,1,-500.0,0.0,0.0,0.6936521530151367,500.0
Acrobot-v1,TRPO,42,2,-295.4,167.50116417505882,60.0,1.446291446685791,296.0
Acrobot-v1,TRPO,42,3,-140.8,41.82056910181878,100.0,2.1594903469085693,141.8
Acrobot-v1,TRPO,42,4,-144.6,14.402777509911065,100.0,2.8392910957336426,145.6
Acrobot-v1,TRPO,42,5,-149.6,14.63693957082559,100.0,3.5665528774261475,150.6
Acrobot-v1,TRPO,42,6,-138.4,13.169662106523463,100.0,4.256606340408325,139.4
Acrobot-v1,TRPO,42,7,-119.2,9.325234581499814,100.0,4.957587480545044,120.2
Acrobot-v1,TRPO,42,8,-125.8,14.4138821973818,100.0,5.681274890899658,126.8
Acrobot-v1,TRPO,42,9,-352.8,180.39334799265743,40.0,6.458760499954224,353.2
Acrobot-v1,TRPO,42,10,-500.0,0.0,0.0,7.156132936477661,500.0
Acrobot-v1,TRPO,1337,1,-171.6,12.338557452149745,100.0,0.7153401374816895,172.6
Acrobot-v1,TRPO,1337,2,-500.0,0.0,0.0,1.3955810070037842,500.0
Acrobot-v1,TRPO,1337,3,-500.0,0.0,0.0,2.05771803855896,500.0
Acrobot-v1,TRPO,1337,4,-500.0,0.0,0.0,2.7224273681640625,500.0
Acrobot-v1,TRPO,1337,5,-500.0,0.0,0.0,3.392629861831665,500.0
Acrobot-v1,TRPO,1337,6,-500.0,0.0,0.0,4.081887483596802,500.0
Acrobot-v1,TRPO,1337,7,-500.0,0.0,0.0,4.7436182498931885,500.0
Acrobot-v1,TRPO,1337,8,-500.0,0.0,0.0,5.3983376026153564,500.0
Acrobot-v1,TRPO,1337,9,-500.0,0.0,0.0,6.06646466255188,500.0
Acrobot-v1,TRPO,1337,10,-500.0,0.0,0.0,6.811563730239868,500.0
Acrobot-v1,TRPO,12345,1,-500.0,0.0,0.0,0.8005590438842773,500.0
Acrobot-v1,TRPO,12345,2,-302.6,161.31534334960207,60.0,1.4714832305908203,303.2
Acrobot-v1,TRPO,12345,3,-500.0,0.0,0.0,2.1360971927642822,500.0
Acrobot-v1,TRPO,12345,4,-500.0,0.0,0.0,2.826765298843384,500.0
Acrobot-v1,TRPO,12345,5,-500.0,0.0,0.0,3.5144312381744385,500.0
Acrobot-v1,TRPO,12345,6,-500.0,0.0,0.0,4.165534019470215,500.0
Acrobot-v1,TRPO,12345,7,-500.0,0.0,0.0,4.81587815284729,500.0
Acrobot-v1,TRPO,12345,8,-500.0,0.0,0.0,5.490715980529785,500.0
Acrobot-v1,TRPO,12345,9,-500.0,0.0,0.0,6.171503782272339,500.0
Acrobot-v1,TRPO,12345,10,-500.0,0.0,0.0,6.839846611022949,500.0
Acrobot-v1,TRPO,666,1,-500.0,0.0,0.0,0.6908187866210938,500.0
Acrobot-v1,TRPO,666,2,-500.0,0.0,0.0,1.4063570499420166,500.0
Acrobot-v1,TRPO,666,3,-127.6,10.031948963187563,100.0,2.148218870162964,128.6
Acrobot-v1,TRPO,666,4,-104.0,11.882760622010357,100.0,2.854499578475952,105.0
Acrobot-v1,TRPO,666,5,-99.6,9.604165762834375,100.0,3.5597798824310303,100.6
Acrobot-v1,TRPO,666,6,-107.4,7.787168933572714,100.0,4.2815468311309814,108.4
Acrobot-v1,TRPO,666,7,-85.2,7.6000000000000005,100.0,4.988189220428467,86.2
Acrobot-v1,TRPO,666,8,-90.0,7.127411872482185,100.0,5.7136805057525635,91.0
Acrobot-v1,TRPO,666,9,-98.6,20.005999100269896,100.0,6.4178690910339355,99.6
Acrobot-v1,TRPO,666,10,-95.4,24.39344174158292,100.0,7.184327602386475,96.4
Acrobot-v1,REINFORCE,7,1,-500.0,0.0,0.0,0.0040056705474853516,500.0
Acrobot-v1,REINFORCE,7,2,-277.6,181.6508739312861,60.0,0.007513523101806641,278.2
Acrobot-v1,REINFORCE,7,3,-500.0,0.0,0.0,0.012022972106933594,500.0
Acrobot-v1,REINFORCE,7,4,-500.0,0.0,0.0,0.015520811080932617,500.0
Acrobot-v1,REINFORCE,7,5,-500.0,0.0,0.0,0.019521236419677734,500.0
Acrobot-v1,REINFORCE,7,6,-500.0,0.0,0.0,0.022522926330566406,500.0
Acrobot-v1,REINFORCE,7,7,-500.0,0.0,0.0,0.026521921157836914,500.0
Acrobot-v1,REINFORCE,7,8,-500.0,0.0,0.0,0.030032873153686523,500.0
Acrobot-v1,REINFORCE,7,9,-500.0,0.0,0.0,0.03303408622741699,500.0
Acrobot-v1,REINFORCE,7,10,-500.0,0.0,0.0,0.03603076934814453,500.0
Acrobot-v1,REINFORCE,42,1,-87.4,6.468384651518491,100.0,0.004504680633544922,88.4
Acrobot-v1,REINFORCE,42,2,-500.0,0.0,0.0,0.00850224494934082,500.0
Acrobot-v1,REINFORCE,42,3,-500.0,0.0,0.0,0.012001514434814453,500.0
Acrobot-v1,REINFORCE,42,4,-500.0,0.0,0.0,0.01500082015991211,500.0
Acrobot-v1,REINFORCE,42,5,-500.0,0.0,0.0,0.0189974308013916,500.0
Acrobot-v1,REINFORCE,42,6,-500.0,0.0,0.0,0.022994279861450195,500.0
Acrobot-v1,REINFORCE,42,7,-500.0,0.0,0.0,0.025993824005126953,500.0
Acrobot-v1,REINFORCE,42,8,-500.0,0.0,0.0,0.029497146606445312,500.0
Acrobot-v1,REINFORCE,42,9,-500.0,0.0,0.0,0.033509254455566406,500.0
Acrobot-v1,REINFORCE,42,10,-500.0,0.0,0.0,0.037009477615356445,500.0
Acrobot-v1,REINFORCE,1337,1,-500.0,0.0,0.0,0.004500389099121094,500.0
Acrobot-v1,REINFORCE,1337,2,-500.0,0.0,0.0,0.008000373840332031,500.0
Acrobot-v1,REINFORCE,1337,3,-500.0,0.0,0.0,0.012010812759399414,500.0
Acrobot-v1,REINFORCE,1337,4,-500.0,0.0,0.0,0.015009164810180664,500.0
Acrobot-v1,REINFORCE,1337,5,-500.0,0.0,0.0,0.01901984214782715,500.0
Acrobot-v1,REINFORCE,1337,6,-500.0,0.0,0.0,0.02252054214477539,500.0
Acrobot-v1,REINFORCE,1337,7,-500.0,0.0,0.0,0.026025056838989258,500.0
Acrobot-v1,REINFORCE,1337,8,-500.0,0.0,0.0,0.02952408790588379,500.0
Acrobot-v1,REINFORCE,1337,9,-500.0,0.0,0.0,0.0330350399017334,500.0
Acrobot-v1,REINFORCE,1337,10,-500.0,0.0,0.0,0.03653407096862793,500.0
Acrobot-v1,REINFORCE,12345,1,-500.0,0.0,0.0,0.003501415252685547,500.0
Acrobot-v1,REINFORCE,12345,2,-500.0,0.0,0.0,0.007498741149902344,500.0
Acrobot-v1,REINFORCE,12345,3,-500.0,0.0,0.0,0.010498046875,500.0
Acrobot-v1,REINFORCE,12345,4,-500.0,0.0,0.0,0.014006853103637695,500.0
Acrobot-v1,REINFORCE,12345,5,-500.0,0.0,0.0,0.018007993698120117,500.0
Acrobot-v1,REINFORCE,12345,6,-500.0,0.0,0.0,0.021509647369384766,500.0
Acrobot-v1,REINFORCE,12345,7,-500.0,0.0,0.0,0.02500605583190918,500.0
Acrobot-v1,REINFORCE,12345,8,-500.0,0.0,0.0,0.028502464294433594,500.0
Acrobot-v1,REINFORCE,12345,9,-500.0,0.0,0.0,0.032506704330444336,500.0
Acrobot-v1,REINFORCE,12345,10,-500.0,0.0,0.0,0.03651738166809082,500.0
Acrobot-v1,REINFORCE,666,1,-500.0,0.0,0.0,0.004508256912231445,500.0
Acrobot-v1,REINFORCE,666,2,-500.0,0.0,0.0,0.008010149002075195,500.0
Acrobot-v1,REINFORCE,666,3,-500.0,0.0,0.0,0.011509180068969727,500.0
Acrobot-v1,REINFORCE,666,4,-500.0,0.0,0.0,0.01500844955444336,500.0
Acrobot-v1,REINFORCE,666,5,-500.0,0.0,0.0,0.018013954162597656,500.0
Acrobot-v1,REINFORCE,666,6,-500.0,0.0,0.0,0.02101302146911621,500.0
Acrobot-v1,REINFORCE,666,7,-500.0,0.0,0.0,0.025513887405395508,500.0
Acrobot-v1,REINFORCE,666,8,-500.0,0.0,0.0,0.029511451721191406,500.0
Acrobot-v1,REINFORCE,666,9,-500.0,0.0,0.0,0.03502249717712402,500.0
Acrobot-v1,REINFORCE,666,10,-500.0,0.0,0.0,0.038521766662597656,500.0
MountainCar-v0,A2C,7,1,-200.0,0.0,0.0,0.005000114440917969,200.0
MountainCar-v0,A2C,7,2,-200.0,0.0,0.0,0.008496999740600586,200.0
MountainCar-v0,A2C,7,3,-200.0,0.0,0.0,0.012008190155029297,200.0
MountainCar-v0,A2C,7,4,-200.0,0.0,0.0,0.015516281127929688,200.0
MountainCar-v0,A2C,7,5,-200.0,0.0,0.0,0.019017457962036133,200.0
MountainCar-v0,A2C,7,6,-200.0,0.0,0.0,0.025014638900756836,200.0
MountainCar-v0,A2C,7,7,-200.0,0.0,0.0,0.029014110565185547,200.0
MountainCar-v0,A2C,7,8,-200.0,0.0,0.0,0.03251338005065918,200.0
MountainCar-v0,A2C,7,9,-200.0,0.0,0.0,0.03652167320251465,200.0
MountainCar-v0,A2C,7,10,-200.0,0.0,0.0,0.03951907157897949,200.0
MountainCar-v0,A2C,42,1,-200.0,0.0,0.0,0.0034990310668945312,200.0
MountainCar-v0,A2C,42,2,-200.0,0.0,0.0,0.00700688362121582,200.0
MountainCar-v0,A2C,42,3,-200.0,0.0,0.0,0.010004997253417969,200.0
MountainCar-v0,A2C,42,4,-200.0,0.0,0.0,0.013518571853637695,200.0
MountainCar-v0,A2C,42,5,-200.0,0.0,0.0,0.016527652740478516,200.0
MountainCar-v0,A2C,42,6,-200.0,0.0,0.0,0.019527196884155273,200.0
MountainCar-v0,A2C,42,7,-200.0,0.0,0.0,0.02303457260131836,200.0
MountainCar-v0,A2C,42,8,-200.0,0.0,0.0,0.02604508399963379,200.0
MountainCar-v0,A2C,42,9,-200.0,0.0,0.0,0.029544830322265625,200.0
MountainCar-v0,A2C,42,10,-200.0,0.0,0.0,0.03304910659790039,200.0
MountainCar-v0,A2C,1337,1,-200.0,0.0,0.0,0.004004240036010742,200.0
MountainCar-v0,A2C,1337,2,-200.0,0.0,0.0,0.00800943374633789,200.0
MountainCar-v0,A2C,1337,3,-200.0,0.0,0.0,0.01251840591430664,200.0
MountainCar-v0,A2C,1337,4,-200.0,0.0,0.0,0.01601862907409668,200.0
MountainCar-v0,A2C,1337,5,-200.0,0.0,0.0,0.019517183303833008,200.0
MountainCar-v0,A2C,1337,6,-200.0,0.0,0.0,0.02251458168029785,200.0
MountainCar-v0,A2C,1337,7,-200.0,0.0,0.0,0.0260162353515625,200.0
MountainCar-v0,A2C,1337,8,-200.0,0.0,0.0,0.03002619743347168,200.0
MountainCar-v0,A2C,1337,9,-200.0,0.0,0.0,0.0335230827331543,200.0
MountainCar-v0,A2C,1337,10,-200.0,0.0,0.0,0.03802347183227539,200.0
MountainCar-v0,A2C,12345,1,-200.0,0.0,0.0,0.0034973621368408203,200.0
MountainCar-v0,A2C,12345,2,-200.0,0.0,0.0,0.0069963932037353516,200.0
MountainCar-v0,A2C,12345,3,-200.0,0.0,0.0,0.011993169784545898,200.0
MountainCar-v0,A2C,12345,4,-200.0,0.0,0.0,0.017496109008789062,200.0
MountainCar-v0,A2C,12345,5,-200.0,0.0,0.0,0.02301192283630371,200.0
MountainCar-v0,A2C,12345,6,-200.0,0.0,0.0,0.027009248733520508,200.0
MountainCar-v0,A2C,12345,7,-200.0,0.0,0.0,0.031014204025268555,200.0
MountainCar-v0,A2C,12345,8,-200.0,0.0,0.0,0.03501176834106445,200.0
MountainCar-v0,A2C,12345,9,-200.0,0.0,0.0,0.03851032257080078,200.0
MountainCar-v0,A2C,12345,10,-200.0,0.0,0.0,0.0420074462890625,200.0
MountainCar-v0,A2C,666,1,-200.0,0.0,0.0,0.004002571105957031,200.0
MountainCar-v0,A2C,666,2,-200.0,0.0,0.0,0.007004737854003906,200.0
MountainCar-v0,A2C,666,3,-200.0,0.0,0.0,0.0110015869140625,200.0
MountainCar-v0,A2C,666,4,-200.0,0.0,0.0,0.014505624771118164,200.0
MountainCar-v0,A2C,666,5,-200.0,0.0,0.0,0.018004894256591797,200.0
MountainCar-v0,A2C,666,6,-200.0,0.0,0.0,0.02100515365600586,200.0
MountainCar-v0,A2C,666,7,-200.0,0.0,0.0,0.025005340576171875,200.0
MountainCar-v0,A2C,666,8,-200.0,0.0,0.0,0.02801966667175293,200.0
MountainCar-v0,A2C,666,9,-200.0,0.0,0.0,0.03151988983154297,200.0
MountainCar-v0,A2C,666,10,-200.0,0.0,0.0,0.03451991081237793,200.0
MountainCar-v0,PPO,7,1,-200.0,0.0,0.0,1.0183768272399902,200.0
MountainCar-v0,PPO,7,2,-200.0,0.0,0.0,2.0022597312927246,200.0
MountainCar-v0,PPO,7,3,-200.0,0.0,0.0,2.959240436553955,200.0
MountainCar-v0,PPO,7,4,-200.0,0.0,0.0,3.92867112159729,200.0
MountainCar-v0,PPO,7,5,-200.0,0.0,0.0,5.0297160148620605,200.0
MountainCar-v0,PPO,7,6,-200.0,0.0,0.0,6.033257007598877,200.0
MountainCar-v0,PPO,7,7,-200.0,0.0,0.0,7.156308174133301,200.0
MountainCar-v0,PPO,7,8,-200.0,0.0,0.0,8.122279167175293,200.0
MountainCar-v0,PPO,7,9,-200.0,0.0,0.0,9.23996639251709,200.0
MountainCar-v0,PPO,7,10,-200.0,0.0,0.0,10.35112977027893,200.0
MountainCar-v0,PPO,42,1,-200.0,0.0,0.0,1.0604345798492432,200.0
MountainCar-v0,PPO,42,2,-200.0,0.0,0.0,2.1121110916137695,200.0
MountainCar-v0,PPO,42,3,-200.0,0.0,0.0,3.341203451156616,200.0
MountainCar-v0,PPO,42,4,-200.0,0.0,0.0,4.522643327713013,200.0
MountainCar-v0,PPO,42,5,-200.0,0.0,0.0,5.578115463256836,200.0
MountainCar-v0,PPO,42,6,-200.0,0.0,0.0,6.811238765716553,200.0
MountainCar-v0,PPO,42,7,-200.0,0.0,0.0,7.836280822753906,200.0
MountainCar-v0,PPO,42,8,-200.0,0.0,0.0,8.930888652801514,200.0
MountainCar-v0,PPO,42,9,-200.0,0.0,0.0,9.936208963394165,200.0
MountainCar-v0,PPO,42,10,-200.0,0.0,0.0,10.999074220657349,200.0
MountainCar-v0,PPO,1337,1,-200.0,0.0,0.0,1.0534305572509766,200.0
MountainCar-v0,PPO,1337,2,-200.0,0.0,0.0,2.125943899154663,200.0
MountainCar-v0,PPO,1337,3,-200.0,0.0,0.0,3.1736016273498535,200.0
MountainCar-v0,PPO,1337,4,-200.0,0.0,0.0,4.3143744468688965,200.0
MountainCar-v0,PPO,1337,5,-200.0,0.0,0.0,5.359976530075073,200.0
MountainCar-v0,PPO,1337,6,-200.0,0.0,0.0,6.566350936889648,200.0
MountainCar-v0,PPO,1337,7,-200.0,0.0,0.0,7.627633571624756,200.0
MountainCar-v0,PPO,1337,8,-200.0,0.0,0.0,8.686381340026855,200.0
MountainCar-v0,PPO,1337,9,-200.0,0.0,0.0,9.772510051727295,200.0
MountainCar-v0,PPO,1337,10,-200.0,0.0,0.0,10.849414110183716,200.0
MountainCar-v0,PPO,12345,1,-200.0,0.0,0.0,1.2341108322143555,200.0
MountainCar-v0,PPO,12345,2,-200.0,0.0,0.0,2.2273168563842773,200.0
MountainCar-v0,PPO,12345,3,-200.0,0.0,0.0,3.146806478500366,200.0
MountainCar-v0,PPO,12345,4,-200.0,0.0,0.0,4.069722652435303,200.0
MountainCar-v0,PPO,12345,5,-200.0,0.0,0.0,4.969403266906738,200.0
MountainCar-v0,PPO,12345,6,-200.0,0.0,0.0,5.876159429550171,200.0
MountainCar-v0,PPO,12345,7,-200.0,0.0,0.0,6.774362802505493,200.0
MountainCar-v0,PPO,12345,8,-200.0,0.0,0.0,7.660954475402832,200.0
MountainCar-v0,PPO,12345,9,-200.0,0.0,0.0,8.562955379486084,200.0
MountainCar-v0,PPO,12345,10,-200.0,0.0,0.0,9.485196352005005,200.0
MountainCar-v0,PPO,666,1,-200.0,0.0,0.0,0.9248108863830566,200.0
MountainCar-v0,PPO,666,2,-200.0,0.0,0.0,1.854660987854004,200.0
MountainCar-v0,PPO,666,3,-200.0,0.0,0.0,2.75703763961792,200.0
MountainCar-v0,PPO,666,4,-200.0,0.0,0.0,3.6724588871002197,200.0
MountainCar-v0,PPO,666,5,-200.0,0.0,0.0,4.580410957336426,200.0
MountainCar-v0,PPO,666,6,-200.0,0.0,0.0,5.530859708786011,200.0
MountainCar-v0,PPO,666,7,-200.0,0.0,0.0,6.460270166397095,200.0
MountainCar-v0,PPO,666,8,-200.0,0.0,0.0,7.384587049484253,200.0
MountainCar-v0,PPO,666,9,-200.0,0.0,0.0,8.32094931602478,200.0
MountainCar-v0,PPO,666,10,-200.0,0.0,0.0,9.218801259994507,200.0
MountainCar-v0,ARS,7,1,-200.0,0.0,0.0,0.4196791648864746,200.0
MountainCar-v0,ARS,7,2,-200.0,0.0,0.0,0.8318319320678711,200.0
MountainCar-v0,ARS,7,3,-200.0,0.0,0.0,1.2730932235717773,200.0
MountainCar-v0,ARS,7,4,-200.0,0.0,0.0,1.7173008918762207,200.0
MountainCar-v0,ARS,7,5,-200.0,0.0,0.0,2.170541286468506,200.0
MountainCar-v0,ARS,7,6,-200.0,0.0,0.0,2.6046981811523438,200.0
MountainCar-v0,ARS,7,7,-200.0,0.0,0.0,3.0203654766082764,200.0
MountainCar-v0,ARS,7,8,-200.0,0.0,0.0,3.45206356048584,200.0
MountainCar-v0,ARS,7,9,-200.0,0.0,0.0,3.8747262954711914,200.0
MountainCar-v0,ARS,7,10,-200.0,0.0,0.0,4.336899042129517,200.0
MountainCar-v0,ARS,42,1,-200.0,0.0,0.0,0.5722744464874268,200.0
MountainCar-v0,ARS,42,2,-200.0,0.0,0.0,1.0970702171325684,200.0
MountainCar-v0,ARS,42,3,-200.0,0.0,0.0,1.633608102798462,200.0
MountainCar-v0,ARS,42,4,-200.0,0.0,0.0,2.289911985397339,200.0
MountainCar-v0,ARS,42,5,-200.0,0.0,0.0,2.961087703704834,200.0
MountainCar-v0,ARS,42,6,-200.0,0.0,0.0,3.5071825981140137,200.0
MountainCar-v0,ARS,42,7,-200.0,0.0,0.0,4.0322253704071045,200.0
MountainCar-v0,ARS,42,8,-200.0,0.0,0.0,4.561453104019165,200.0
MountainCar-v0,ARS,42,9,-200.0,0.0,0.0,5.177601337432861,200.0
